390,"Hypertension, Renovascular"
391,Influenza-like symptoms
392,Animal bite
392,mosquito bites
392,Animal bite
392,chiggers bites
392,Animal bite
393,Initial insomnia
393,#insomnia
393,Initial insomnia
393,insomnia
393,Initial insomnia
393,insomniac
393,Initial insomnia
393,keeping me awake
393,Initial insomnia
393,won't sleep
393,Initial insomnia
393,insomniac
393,Initial insomnia
393,insomnia
393,Initial insomnia
393,Initial insomnia
393,wide awake yet again past 1:00 a.m
393,Initial insomnia
393,I CANT SLEEP
393,Initial insomnia
393,wide awake
393,Initial insomnia
393,#insomnia
393,Initial insomnia
393,Insomnia
393,Initial insomnia
393,#insomnia
393,Initial insomnia
393,Initial insomnia
394,Myoclonus
395,Bundle-Branch Block
396,Migraine Disorders
396,Migraine Disorders
396,migraines
396,Migraine Disorders
396,headache
396,Migraine Disorders
396,Migraine Disorders
396,migraine
396,Migraine Disorders
396,headache
396,Migraine Disorders
397,Chronic active hepatitis
398,"Tic, Vocal"
399,"Tic, Motor"
400,Hypoaesthesia facial
401,Redness
402,Gagging
402,gag
402,Gagging
403,Pulmonary Embolism
404,Oropharyngeal pain
405,Oppositional
406,Exaggerated startle response
407,Respiratory Failure
408,Atrophic Vaginitis
409,Physiologic warmth
410,Muscle rupture
411,"Ophthalmia, Sympathetic"
412,Polymyositis
413,Mobitz type I incomplete atrioventricular block
414,Odynophagia
415,Rash maculo-papular
416,Systolic hypertension
417,Increased tendency to bruise
418,Abnormal behavior
418,Abnormal behavior
418,act fucking weird
418,Abnormal behavior
418,crazy
418,Abnormal behavior
418,I'm crazy
418,Abnormal behavior
418,behaviour problems
418,Abnormal behavior
418,behaviour problems
418,Abnormal behavior
418,before i do anything else stupid
418,Abnormal behavior
418,absolutely uncontrollable
418,Abnormal behavior
419,Discharge from eye
420,High density lipoprotein increased
421,Stress at work
422,Somnolence neonatal
423,"Diabetes Mellitus, Non-Insulin-Dependent"
424,Liver injury
425,Therapeutic response decreased
426,Consciousness abnormal
426,wired
426,Consciousness abnormal
426,focusing monster
426,Consciousness abnormal
426,focusing monster
426,Consciousness abnormal
426,brain fug
426,Consciousness abnormal
426,an empty brain
426,Consciousness abnormal
427,Neuroleptic Malignant Syndrome
428,Skin scaly
429,"Scoliosis, unspecified"
430,Telangiectasis
431,Battery (assault)
432,Loose stool
433,Bladder irritability
434,Gastric Adenocarcinoma
435,Inappropriate ADH Syndrome
436,Exostoses
437,Injection site infection
438,Steroid acne
439,Influenza like illness
440,Nerve root lesion
441,Decreased interest
441,Decreased interest
441,makes motivation hard
441,Decreased interest
441,intense apathy
441,Decreased interest
442,Back Injuries
443,Erythema
444,Infection of ear
445,Back Pain
445,back ache
445,Back Pain
445,back ache
445,Back Pain
446,Bicarbonate level
447,Minimal Brain Dysfunction
448,Paroxysmal nocturnal dyspnea
449,"Pain, Postoperative"
450,Neuroblastoma
451,Serum albumin low result
452,Mental disorders
452,I hate doctors and meds
452,Mental disorders
452,Mental illness
452,Mental disorders
452,#mentalhealth
452,Mental disorders
452,insane
452,Mental disorders
452,nervous wreck
452,Mental disorders
452,#help
452,Mental disorders
452,Mental disorders
453,Lipase increased
454,Decreased erythroid precursor production
455,Hostility
456,Sacroiliitis
457,Gastric irritation
458,Exophthalmos
459,Aneurysm
460,Adjustment Disorders
461,Red cell aplasia
462,Infective vaginitis
463,Corneal Diseases
464,Meningism
465,Meniere Disease
466,Photosensitivity of skin
467,Meningitis
468,Pelvic Inflammatory Disease
469,Varicosity
470,Linear atrophy
471,Septicemia
472,Raised liver function tests
473,"Lupus Erythematosus, Cutaneous"
474,Metabolic Diseases
475,Hordeolum
476,Central Nervous System Neoplasms
477,Limb paresis
478,Ovarian adenocarcinoma
479,Secretion of saliva
480,Lymphocytoma cutis
481,Uterine Polyp
482,Uveitis
483,On examination - dry lips
483,dry mouth
483,On examination - dry lips
484,"Uveitis, Posterior"
485,Electrocardiogram PR shortened
486,Increased prolactin level
487,Premenstrual syndrome
488,Eosinophil count abnormal
489,Hoarseness
490,"Porphyrias, Hepatic"
491,Hemoglobinuria
492,Rhinorrhea
493,Nocturia
494,Squamous cell carcinoma of the head and neck
495,Gonorrhea
496,Nystagmus
497,Shock from electric current
498,"Gait, Unsteady"
499,Ureteral Calculi
500,Dry scalp
501,Cerebral Hemorrhage
502,Perioral Dermatitis
503,Iritis
504,Abnormal ejaculation
504,nut came out like water
504,Abnormal ejaculation
505,Leukocytoclastic vasculitis
506,Fear (Mental Process)
507,Virus Diseases
508,Abdominal discomfort
509,Advanced breast cancer
510,Transitory deafness
511,Lip swelling
512,Plague
513,Partial permanent deafness
514,Crystalluria calcium
515,Node-positive breast cancer
516,Node-negative breast cancer
517,Metastatic gastric adenocarcinoma
518,Dry skin
518,Dry skin
519,Allergic oedema
520,Ulcer
520,ulcers
520,Ulcer
521,Skin warm
522,Alanine aminotransferase increased
523,Neonatal Abstinence Syndrome
524,Discoloration of skin
525,Lennox-Gastaut syndrome
526,Retinal Hemorrhage
527,Cervix haemorrhage uterine
528,Torticollis
529,Arthropod sting
530,Arterial insufficiency
531,Paratyphoid Fever
532,Liver damage
532,Liver damage
532,probs with my liver
532,Liver damage
533,Genital infection
534,Liver fatty deposition
535,Acute onset pain
536,Liver function tests abnormal finding
537,Intraabdominal Infections
538,Fluid retention
539,Tandem gait test abnormal
540,Vitreous Detachment
541,Osteosclerosis
542,Appendicitis
543,Hypopigmentation disorder
544,Taste Disorders
545,Ileus
546,Hearing problem
547,Pericardial effusion
548,Hepatitis granulomatous
549,Carditis
550,Sudden death
550,Sudden death
551,Urogenital haemorrhage
552,Trauma to the abdomen
553,Peliosis Hepatis
554,Hypertrichosis
555,Hypertriglyceridemia
556,Hyperthyroidism
557,McCune-Albright Syndrome
558,Otitis Media
559,Thyroiditis
560,Toothache
561,Euphoric mood
561,pookied out
561,Euphoric mood
561,feel great
561,Euphoric mood
561,actually ecstasy
561,Euphoric mood
561,high
561,Euphoric mood
561,false high
561,Euphoric mood
561,feel like I have super powers
561,Euphoric mood
561,UP UP UP phase
561,Euphoric mood
561,GETTING HIGH
561,Euphoric mood
562,Blindness of one eye (disorder)
563,Solid tumour
564,Reactive hypoglycemia
565,Partial thromboplastin time increased (finding)
566,Scleritis
567,Calcinosis
568,Trigeminal Neuralgia
569,Cerebrovascular Disorders
570,Serotonin Syndrome
571,Parkinson Disease
572,Delayed orgasm
573,Carpal Tunnel Syndrome
574,Lenticular pigmentation
575,Hemospermia
576,Hypoesthesia eye
577,Ulcer haemorrhage
578,Acute leukemia
579,Heart alternation
579,heart palpitations
579,Heart alternation
580,Aseptic necrosis
581,Onycholysis
582,Antisocial behavior
582,Antisocial behavior
582,Antisocial behavior
582,act like a devil
582,Antisocial behavior
582,anti social
582,Antisocial behavior
583,Opisthotonus
584,Gilles de la Tourette syndrome
585,Ocular toxicity
586,FInding of estrangement
587,Hypernatremia
588,Inhalational anthrax
589,Lymphadenopathy
590,Streptococcal pneumonia
591,Rectal hemorrhage
592,Dysmyelopoietic Syndromes
593,Delusions
594,Coxalgia
595,Traffic accident on public road
596,Ache
596,Ache
596,Achy
596,Ache
596,Achy
596,Ache
597,Sore to touch
598,Acute pulmonary oedema
599,Reduced interest in usual activities
600,Facial Pain
600,Atypical facial pain
600,Facial Pain
600,Atypical facial pain
600,Facial Pain
601,Infusion site extravasation
602,Anaphylactoid reaction
603,Ejaculation disorder
604,Long-term memory loss
605,Dreaming excessive
605,#dreams whilst taking #Effexor are #crazy #messed up &amp; totally #weird
605,Dreaming excessive
606,HIV Infections
607,Basophilia
608,Uric acid high
609,Ankylosing spondylitis
609,Spondylitis
609,Ankylosing spondylitis
610,Chloasma
611,Sensation of blood flow
612,Chondrodystrophy
613,Limb injury
614,Erythema multiforme minor
615,Waldenstrom Macroglobulinemia
616,Decreased platelet count
617,Variegate Porphyria
618,Low Back Pain
619,Raynaud Phenomenon
620,Talkativeness
620,cant shut up for the whole day
620,Talkativeness
621,"Blindness, Transient"
622,Perseveration
623,Muscle enzyme increased
624,Rigor - Temperature-associated observation
625,Adnexitis
626,Break-through bleeding (finding)
627,Aseptic Meningitis
628,Vestibular Diseases
629,Restlessness aggravated
629,restlessness
629,Restlessness aggravated
630,Blood pressure diastolic increased
631,Hepatosplenomegaly
632,Lingual-Facial-Buccal Dyskinesia
633,Sore eye
634,Hypotensive
635,Papillary muscle rupture
636,Blood pressure systolic decreased
637,Blood pressure systolic increased
638,Mesothelioma
639,Eye Injuries
640,Endocrine System Diseases
641,Reaction aggravation
642,Eye Infections
643,Eye Hemorrhage
644,Vertigo
644,Vertigo
644,vertigo
644,Vertigo
645,Dermatitis acneiform
645,acne
645,Dermatitis acneiform
646,Tinnitus
647,Jaw pain
648,Peeling of skin
649,Manic episode
650,Hemoptysis
651,Absence Epilepsy
652,"Epilepsies, Myoclonic"
653,ST segment elevation (finding)
654,Inverted T wave
655,Menstruation Disturbances
656,Gout
657,Venous Thromboembolism
658,Icterus
659,"Anemia, Diamond-Blackfan"
660,Aphasia
661,Prothrombin level abnormal
662,Gastrointestinal pain
663,"Plague, Septicemic"
664,Mean blood pressure
665,Blood triglycerides increased
666,Neutrophil count decreased
667,Edema of lower extremities
668,Renal Colic
669,Abdominal tenderness
670,Abdominal pain lower
671,Cutaneous vasculitis
672,Abdominal pain upper
673,Corneal lesion
674,Tachycardia
675,Cough decreased
676,Creatine phosphokinase increased
677,Creatinine renal clearance decreased
678,Creatinine increased
679,Crystalluria
680,Sinus Tachycardia
681,Immobile
682,Benign neoplasm of breast
683,Polyps
684,Paraesthesia oral
685,Hypoaesthesia oral
686,Thrombophlebitis
687,Intolerant of heat
688,Congenital adrenal hyperplasia
689,Metastatic Carcinoma
690,Ulcer of esophagus
691,Adrenal gland hypofunction
692,Visual disturbance
693,Manic
693,got me like WHENS THE NEXT TEST ILL GO AHEAD AND TAKE IT NOW
693,Manic
694,Hypermagnesemia
695,Skin hypertrophy
696,Peritonitis
697,"Rhinitis, Allergic, Perennial"
698,Rhinitis
699,Hypocholesterolemia
700,Antinuclear antibody positive
701,Eruptions
702,Hepatotoxicity
703,Impaired glucose tolerance
704,Ear Inflammation
705,Distress
706,Kidney Failure
706,kidneys shut down
706,Kidney Failure
706,kidneys shut down
706,Kidney Failure
707,Phototoxicity
708,Otitis Externa
709,"Anemia, Macrocytic"
710,Water retention (finding)
711,Mucositis
712,Joint injury
712,two cortisone injections to get my shoulder right
712,Joint injury
712,tennis elbow
712,Joint injury
712,"knee cap is moving around, causing pain"
712,Joint injury
713,Hypervigilance
714,Endometrial disorder
715,Enzyme abnormality
716,Necrolysis epidermal
717,Monocytosis
718,Peripheral Vascular Diseases
719,Dislocations
720,Erectile dysfunction
720,dick been limp all day
720,Erectile dysfunction
720,erectile dysfunction
720,Erectile dysfunction
721,Mutism
722,Colonic Polyps
723,Bleeding tendency
724,"Phobia, Social"
725,Hyperchloraemia
726,Rosacea
727,Tendinous contracture
728,Sinusitis bacterial
729,Muscular stiffness
729,numbness
729,Muscular stiffness
730,"Megacolon, Toxic"
731,Carcinogenicity
732,Hyperuricemia
733,Diabetic Neuropathies
734,Diabetic Nephropathy
735,Diabetic Ketoacidosis
736,Paranasal sinus hypersecretion
737,Pyelonephritis
738,"Seizures, Focal"
739,Convulsive Seizures
739,tremor
739,Convulsive Seizures
739,seizure
739,Convulsive Seizures
740,Neurodermatitis
741,Hyperplasia
742,Papilledema
743,Myasthenia Gravis
744,Localized rash
744,Localized rash
744,itchy rash
744,Localized rash
744,pimples
744,Localized rash
744,the rash
744,Localized rash
744,Rash
744,Localized rash
744,break out in hives
744,Localized rash
744,Rash
744,Localized rash
745,Rash generalised
745,Rash generalised
745,rash
745,Rash generalised
746,Failure to gain weight
747,Ventricular hypertrophy
748,Facial edema
749,Pain
749,Pain
749,Pain
749,Pain
749,worst pain
749,Pain
749,hurt
749,Pain
749,pain
749,Pain
749,throbbing!
749,Pain
749,Pain
749,throbbing
749,Pain
749,pain
749,Pain
749,pain
749,Pain
749,Pain
749,pain
749,Pain
749,hurting so bad
749,Pain
749,Pain
749,pain
749,Pain
749,Pain
749,hurts your nostrils
749,Pain
749,hurts!
749,Pain
749,pain
749,Pain
749,pain
749,Pain
749,hurt really bad
749,Pain
749,pain
749,Pain
749,hit by a train
749,Pain
749,the pain feels worse
749,Pain
749,pain
749,Pain
749,get rid of the pain
749,Pain
749,feel like I was hit by a train.
749,Pain
750,Memory impairment
750,screwing with my short term memory
750,Memory impairment
750,wrecked my memory
750,Memory impairment
751,Pain in limb
752,Metrorrhagia
753,White blood cell count abnormal
754,"Tuberculosis, Pulmonary"
755,Tingling of extremity
755,Tingling of extremity
755,tingling
755,Tingling of extremity
756,Oral pain
757,Alopecia Areata
758,Hypesthesia
759,Cholelithiasis
760,Dry cough
761,"Schizophrenia, Childhood"
762,Pharyngolaryngeal pain
763,Schizophrenia
764,Atrophic
765,Skin Pigmentation
766,Auricular swelling
767,Coughing
767,cough
767,Coughing
768,Acute schizophrenia
769,Malnutrition
770,Respiratory tract infection viral
771,Hemorrhoids
772,Immune System Diseases
772,destroyed my #immunesystem
772,Immune System Diseases
773,Traumatic haematoma
774,Ataxia
775,Akathisia
776,Albumin low
777,Atrioventricular Block
778,Potassium low
779,Massive Hepatic Necrosis
780,Cold hands
781,Cold feet
782,Hepatomegaly
783,Flushing
784,Arthropathy
785,Atrial fibrillation and flutter
786,Lung diseases
787,Chronic Obstructive Airway Disease
788,Melancholia
789,Bacterial Infections
790,Diverticulitis
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
791,crashing
791,Drug withdrawal syndrome
791,crash
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
791,withdrawals
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
791,Drug withdrawal syndrome
